dbid,created,last,upi,version_i,deleted,timestamp,userstamp,ac,version,taxid,id
12,162,162,URS0000703E8A,1,Y,2017-10-13 16:02:23.151977,rnacen,LT800862.1:1..135:ncRNA:snopy:Danio_rerio300213,1,7955,1139400845
12,162,162,URS0000A8AB16,1,Y,2017-10-13 16:02:12.401632,rnacen,LT800863.1:1..124:ncRNA:snopy:Danio_rerio300214,1,7955,1139400846
12,162,162,URS0000A8849D,1,Y,2017-10-13 16:01:47.178202,rnacen,LT800864.1:1..97:ncRNA:snopy:Danio_rerio300215,1,7955,1139400847
12,162,162,URS000063C857,1,Y,2017-10-13 16:02:09.187500,rnacen,LT800865.1:1..139:ncRNA:snopy:Danio_rerio300216,1,7955,1139400848
12,162,162,URS00006B63F4,1,Y,2017-10-13 16:02:02.782143,rnacen,LT800866.1:1..142:ncRNA:snopy:Danio_rerio300217,1,7955,1139400849
12,162,162,URS000072A4AA,1,Y,2017-10-13 16:02:25.553410,rnacen,LT800867.1:1..85:ncRNA:snopy:Danio_rerio300218,1,7955,1139400850
12,162,162,URS000068ED9B,1,Y,2017-10-13 16:02:42.092796,rnacen,LT800868.1:1..84:ncRNA:snopy:Danio_rerio300219,1,7955,1139400851
12,162,162,URS000065B39C,1,Y,2017-10-13 16:01:52.321517,rnacen,LT800869.1:1..91:ncRNA:snopy:Danio_rerio300220,1,7955,1139400852
12,162,162,URS00006505D4,1,Y,2017-10-13 16:01:52.936108,rnacen,LT800870.1:1..104:ncRNA:snopy:Danio_rerio300221,1,7955,1139400853
12,162,162,URS00006FA9B1,1,Y,2017-10-13 16:02:26.600976,rnacen,LT800871.1:1..115:ncRNA:snopy:Danio_rerio300222,1,7955,1139400854
12,162,162,URS00006F4B0A,1,Y,2017-10-13 16:01:41.902332,rnacen,LT800872.1:1..111:ncRNA:snopy:Danio_rerio300223,1,7955,1139400855
12,162,162,URS0000712F21,1,Y,2017-10-13 16:02:14.009692,rnacen,LT800873.1:1..65:ncRNA:snopy:Danio_rerio300224,1,7955,1139400856
12,162,162,URS0000682C1E,1,Y,2017-10-13 16:02:41.281930,rnacen,LT800874.1:1..74:ncRNA:snopy:Danio_rerio300225,1,7955,1139400857
12,162,162,URS0000641326,1,Y,2017-10-13 16:02:17.448920,rnacen,LT800875.1:1..139:ncRNA:snopy:Danio_rerio300226,1,7955,1139400858
12,162,162,URS000070DC51,1,Y,2017-10-13 16:01:43.879153,rnacen,LT800876.1:1..128:ncRNA:snopy:Danio_rerio300227,1,7955,1139400859
12,162,162,URS0000655E75,1,Y,2017-10-13 16:02:16.920013,rnacen,LT800877.1:1..83:ncRNA:snopy:Danio_rerio300229,1,7955,1139400860
12,162,162,URS0000AA5C91,1,Y,2017-10-13 16:01:36.839304,rnacen,LT800878.1:1..127:ncRNA:snopy:Danio_rerio300230,1,7955,1139400861
12,162,162,URS00006EBDDF,1,Y,2017-10-13 16:02:08.625517,rnacen,LT800879.1:1..82:ncRNA:snopy:Danio_rerio300232,1,7955,1139400862
12,162,162,URS000066D35C,1,Y,2017-10-13 16:02:07.286272,rnacen,LT800880.1:1..83:ncRNA:snopy:Danio_rerio300233,1,7955,1139400863
12,162,162,URS00006240A6,1,Y,2017-10-13 16:02:37.387287,rnacen,LT800881.1:1..127:ncRNA:snopy:Danio_rerio300234,1,7955,1139400864
12,162,162,URS00006C36E4,1,Y,2017-10-13 16:02:25.527478,rnacen,LT800882.1:1..127:ncRNA:snopy:Danio_rerio300235,1,7955,1139400865
12,162,162,URS0000646D97,1,Y,2017-10-13 16:02:03.175884,rnacen,LT800883.1:1..130:ncRNA:snopy:Danio_rerio300236,1,7955,1139400866
12,162,162,URS0000684502,1,Y,2017-10-13 16:02:34.649867,rnacen,LT800884.1:1..131:ncRNA:snopy:Danio_rerio300237,1,7955,1139400867
12,162,162,URS0000AAEC6B,1,Y,2017-10-13 16:02:11.955329,rnacen,LT800885.1:1..90:ncRNA:snopy:Danio_rerio300238,1,7955,1139400868
12,162,162,URS00006A986D,1,Y,2017-10-13 16:02:23.477780,rnacen,LT800886.1:1..135:ncRNA:snopy:Danio_rerio300239,1,7955,1139400869
12,162,162,URS00006A0497,1,Y,2017-10-13 16:01:35.959228,rnacen,LT800887.1:1..133:ncRNA:snopy:Danio_rerio300240,1,7955,1139400870
12,162,162,URS000063C799,1,Y,2017-10-13 16:02:31.503573,rnacen,LT800888.1:1..133:ncRNA:snopy:Danio_rerio300241,1,7955,1139400871
12,162,162,URS000062D6E0,1,Y,2017-10-13 16:01:40.282402,rnacen,LT800889.1:1..216:ncRNA:snopy:Danio_rerio300242,1,7955,1139400872
12,162,162,URS00006D7913,1,Y,2017-10-13 16:01:45.791934,rnacen,LT800890.1:1..216:ncRNA:snopy:Danio_rerio300243,1,7955,1139400873
12,162,162,URS0000708BF0,1,Y,2017-10-13 16:02:26.140959,rnacen,LT800891.1:1..216:ncRNA:snopy:Danio_rerio300244,1,7955,1139400874
12,162,162,URS0000708BF0,1,Y,2017-10-13 16:02:26.140980,rnacen,LT800892.1:1..216:ncRNA:snopy:Danio_rerio300245,1,7955,1139400875
12,162,162,URS00006E0434,1,Y,2017-10-13 16:02:16.202088,rnacen,LT800893.1:1..198:ncRNA:snopy:Danio_rerio300246,1,7955,1139400876
12,162,162,URS000063EEA3,1,Y,2017-10-13 16:02:11.152444,rnacen,LT800894.1:1..138:ncRNA:snopy:Danio_rerio300247,1,7955,1139400877
12,162,162,URS0000641EA4,1,Y,2017-10-13 16:02:19.748200,rnacen,LT800895.1:1..156:ncRNA:snopy:Danio_rerio300248,1,7955,1139400878
12,162,162,URS000071E194,1,Y,2017-10-13 16:02:15.272729,rnacen,LT800896.1:1..63:ncRNA:snopy:Danio_rerio300249,1,7955,1139400879
12,162,162,URS00006D7462,1,Y,2017-10-13 16:01:42.582734,rnacen,LT800897.1:1..78:ncRNA:snopy:Danio_rerio300250,1,7955,1139400880
12,162,162,URS0000A93B66,1,Y,2017-10-13 16:02:34.680089,rnacen,LT800898.1:1..62:ncRNA:snopy:Danio_rerio300251,1,7955,1139400881
12,162,162,URS00006F5E4E,1,Y,2017-10-13 16:01:36.899501,rnacen,LT800899.1:1..140:ncRNA:snopy:Danio_rerio300253,1,7955,1139400882
12,162,162,URS000063CD6C,1,Y,2017-10-13 16:02:22.618743,rnacen,LT800900.1:1..142:ncRNA:snopy:Danio_rerio300254,1,7955,1139400883
12,162,162,URS000071F254,1,Y,2017-10-13 16:02:01.413583,rnacen,LT800901.1:1..82:ncRNA:snopy:Danio_rerio300255,1,7955,1139400884
12,162,162,URS00006C5787,1,Y,2017-10-13 16:02:34.022681,rnacen,LT800902.1:1..82:ncRNA:snopy:Danio_rerio300256,1,7955,1139400885
12,162,162,URS0000625BC8,1,Y,2017-10-13 16:02:29.521502,rnacen,LT800903.1:1..82:ncRNA:snopy:Danio_rerio300257,1,7955,1139400886
12,162,162,URS000068CE8B,1,Y,2017-10-13 16:01:56.591164,rnacen,LT800904.1:1..82:ncRNA:snopy:Danio_rerio300258,1,7955,1139400887
12,162,162,URS000068C093,1,Y,2017-10-13 16:02:42.081162,rnacen,LT800905.1:1..83:ncRNA:snopy:Danio_rerio300259,1,7955,1139400888
12,162,162,URS00006F50F2,1,Y,2017-10-13 16:02:18.151501,rnacen,LT800906.1:1..184:ncRNA:snopy:Danio_rerio300260,1,7955,1139400889
12,162,162,URS000070C9F9,1,Y,2017-10-13 16:01:33.358681,rnacen,LT800907.1:1..131:ncRNA:snopy:Danio_rerio300261,1,7955,1139400890
12,162,162,URS00007095BB,1,Y,2017-10-13 16:02:28.616973,rnacen,LT800908.1:1..145:ncRNA:snopy:Danio_rerio300262,1,7955,1139400891
12,162,162,URS0000663EC1,1,Y,2017-10-13 16:02:15.099929,rnacen,LT800909.1:1..136:ncRNA:snopy:Danio_rerio300263,1,7955,1139400892
12,162,162,URS00007061E9,1,Y,2017-10-13 16:01:38.508555,rnacen,LT800910.1:1..135:ncRNA:snopy:Danio_rerio300264,1,7955,1139400893
12,162,162,URS00006367FE,1,Y,2017-10-13 16:01:46.891027,rnacen,LT800911.1:1..136:ncRNA:snopy:Danio_rerio300265,1,7955,1139400894
12,162,162,URS00006BB1C9,1,Y,2017-10-13 16:02:15.662500,rnacen,LT800912.1:1..132:ncRNA:snopy:Danio_rerio300266,1,7955,1139400895
12,162,162,URS00006EB1B0,1,Y,2017-10-13 16:01:41.981014,rnacen,LT800913.1:1..132:ncRNA:snopy:Danio_rerio300267,1,7955,1139400896
12,162,162,URS0000A8BD89,1,Y,2017-10-13 16:02:09.307471,rnacen,LT800914.1:1..67:ncRNA:snopy:Danio_rerio300268,1,7955,1139400897
12,162,162,URS0000A8D1B3,1,Y,2017-10-13 16:02:22.126764,rnacen,LT800915.1:1..67:ncRNA:snopy:Danio_rerio300269,1,7955,1139400898
12,162,162,URS0000A86934,1,Y,2017-10-13 16:01:43.966632,rnacen,LT800916.1:1..67:ncRNA:snopy:Danio_rerio300270,1,7955,1139400899
12,162,162,URS0000A8D1BA,1,Y,2017-10-13 16:02:15.028141,rnacen,LT800917.1:1..67:ncRNA:snopy:Danio_rerio300271,1,7955,1139400900
12,162,162,URS0000A7A845,1,Y,2017-10-13 16:01:57.064760,rnacen,LT800918.1:1..67:ncRNA:snopy:Danio_rerio300272,1,7955,1139400901
12,162,162,URS00007072D0,1,Y,2017-10-13 16:02:27.851474,rnacen,LT800919.1:1..136:ncRNA:snopy:Danio_rerio300273,1,7955,1139400902
12,162,162,URS000062CF55,1,Y,2017-10-13 16:02:13.115785,rnacen,LT800920.1:1..136:ncRNA:snopy:Danio_rerio300274,1,7955,1139400903
12,162,162,URS0000625370,1,Y,2017-10-13 16:01:49.543756,rnacen,LT800921.1:1..142:ncRNA:snopy:Danio_rerio300275,1,7955,1139400904
12,162,162,URS00006EA75F,1,Y,2017-10-13 16:01:55.573281,rnacen,LT800922.1:1..139:ncRNA:snopy:Danio_rerio300276,1,7955,1139400905
12,162,162,URS00006775AE,1,Y,2017-10-13 16:02:38.012313,rnacen,LT800923.1:1..122:ncRNA:snopy:Danio_rerio300277,1,7955,1139400906
12,162,162,URS0000724A4F,1,Y,2017-10-13 16:02:27.143602,rnacen,LT800924.1:1..122:ncRNA:snopy:Danio_rerio300278,1,7955,1139400907
12,162,162,URS00006C4D1C,1,Y,2017-10-13 16:02:10.641402,rnacen,LT800925.1:1..136:ncRNA:snopy:Danio_rerio300279,1,7955,1139400908
12,162,162,URS0000A8DF43,1,Y,2017-10-13 16:01:41.730250,rnacen,LT800926.1:1..129:ncRNA:snopy:Danio_rerio300280,1,7955,1139400909
12,162,162,URS0000674B45,1,Y,2017-10-13 16:01:39.545790,rnacen,LT800927.1:1..67:ncRNA:snopy:Danio_rerio300281,1,7955,1139400910
12,162,162,URS000071A181,1,Y,2017-10-13 16:01:54.116824,rnacen,LT800928.1:1..75:ncRNA:snopy:Danio_rerio300282,1,7955,1139400911
12,162,162,URS000065A26A,1,Y,2017-10-13 16:02:42.545897,rnacen,LT800929.1:1..75:ncRNA:snopy:Danio_rerio300283,1,7955,1139400912
12,162,162,URS00006F54CC,1,Y,2017-10-13 16:02:34.128876,rnacen,LT800930.1:1..137:ncRNA:snopy:Danio_rerio300284,1,7955,1139400913
12,162,162,URS0000A8BD10,1,Y,2017-10-13 16:02:19.453518,rnacen,LT800931.1:1..133:ncRNA:snopy:Danio_rerio300285,1,7955,1139400914
12,162,162,URS00006D9B80,1,Y,2017-10-13 16:01:48.741469,rnacen,LT800932.1:1..138:ncRNA:snopy:Danio_rerio300286,1,7955,1139400915
12,162,162,URS0000A7DD2D,1,Y,2017-10-13 16:02:31.567465,rnacen,LT800933.1:1..57:ncRNA:snopy:Danio_rerio300287,1,7955,1139400916
12,162,162,URS0000AAD7F8,1,Y,2017-10-13 16:02:18.592415,rnacen,LT800934.1:1..130:ncRNA:snopy:Danio_rerio300288,1,7955,1139400917
12,162,162,URS0000A8084A,1,Y,2017-10-13 16:02:24.844677,rnacen,LT800935.1:1..139:ncRNA:snopy:Danio_rerio300289,1,7955,1139400918
12,162,162,URS00006B3300,1,Y,2017-10-13 16:02:02.101917,rnacen,LT800936.1:1..76:ncRNA:snopy:Danio_rerio300290,1,7955,1139400919
12,162,162,URS0000A8CAFC,1,Y,2017-10-13 16:02:29.519447,rnacen,LT800937.1:1..92:ncRNA:snopy:Danio_rerio300291,1,7955,1139400920
12,162,162,URS000064502B,1,Y,2017-10-13 16:01:43.860644,rnacen,LT800938.1:1..125:ncRNA:snopy:Danio_rerio300292,1,7955,1139400921
12,162,162,URS00006A22AC,1,Y,2017-10-13 16:02:03.940194,rnacen,LT800939.1:1..125:ncRNA:snopy:Danio_rerio300293,1,7955,1139400922
12,162,162,URS00006EB747,1,Y,2017-10-13 16:02:04.194512,rnacen,LT800940.1:1..227:ncRNA:snopy:Danio_rerio300294,1,7955,1139400923
12,162,162,URS00006E463C,1,Y,2017-10-13 16:02:16.868768,rnacen,LT800941.1:1..227:ncRNA:snopy:Danio_rerio300295,1,7955,1139400924
12,162,162,URS0000BBD693,1,Y,2017-10-13 16:02:45.503909,rnacen,LT800942.1:1..70:ncRNA:snopy:Danio_rerio300296,1,7955,1139400925
12,162,162,URS00006D06B6,1,Y,2017-10-13 16:02:12.670391,rnacen,LT800943.1:1..216:ncRNA:snopy:Danio_rerio300297,1,7955,1139400926
12,162,162,URS0000694CE4,1,Y,2017-10-13 16:02:17.767264,rnacen,LT800944.1:1..216:ncRNA:snopy:Danio_rerio300298,1,7955,1139400927
12,162,162,URS000062B416,1,Y,2017-10-13 16:01:41.490581,rnacen,LT800945.1:1..216:ncRNA:snopy:Danio_rerio300299,1,7955,1139400928
12,48,162,URS00007161A1,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872188.1:1..130:ncRNA:snopy:Mus_musculus300000,1,10090,1139400929
12,48,162,URS00006B3959,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872518.1:1..130:ncRNA:snopy:Mus_musculus300001,1,10090,1139400930
12,48,162,URS0000714888,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872156.1:1..127:ncRNA:snopy:Mus_musculus300002,1,10090,1139400931
12,48,162,URS00006A7993,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872031.1:1..129:ncRNA:snopy:Mus_musculus300003,1,10090,1139400932
12,48,162,URS0000706354,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872590.1:1..210:ncRNA:snopy:Mus_musculus300004,1,10090,1139400933
12,48,162,URS00008508E0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872315.1:1..132:ncRNA:snopy:Mus_musculus300005,1,10090,1139400934
12,48,162,URS00006F4C22,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872905.1:1..86:ncRNA:snopy:Mus_musculus300006,1,10090,1139400935
12,48,162,URS00006AFFEB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872825.1:1..109:ncRNA:snopy:Mus_musculus300008,1,10090,1139400936
12,48,162,URS00006CFF29,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872173.1:1..132:ncRNA:snopy:Mus_musculus300009,1,10090,1139400937
12,48,162,URS00006B42DB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872136.1:1..132:ncRNA:snopy:Mus_musculus300010,1,10090,1139400938
12,48,162,URS00006AD7D5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872297.1:1..136:ncRNA:snopy:Mus_musculus300011,1,10090,1139400939
12,48,162,URS000064AD96,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872204.1:1..129:ncRNA:snopy:Mus_musculus300012,1,10090,1139400940
12,48,162,URS000072983E,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872600.1:1..130:ncRNA:snopy:Mus_musculus300013,1,10090,1139400941
12,48,162,URS00006D9130,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872242.1:1..137:ncRNA:snopy:Mus_musculus300014,1,10090,1139400942
12,48,162,URS000062894C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871981.1:1..133:ncRNA:snopy:Mus_musculus300015,1,10090,1139400943
12,48,162,URS000083C8ED,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872476.1:1..119:ncRNA:snopy:Mus_musculus300016,1,10090,1139400944
12,48,162,URS000071C312,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872069.1:1..128:ncRNA:snopy:Mus_musculus300017,1,10090,1139400945
12,48,162,URS000071FB00,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872127.1:1..131:ncRNA:snopy:Mus_musculus300018,1,10090,1139400946
12,48,162,URS00006EF2DA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872371.1:1..133:ncRNA:snopy:Mus_musculus300019,1,10090,1139400947
12,48,162,URS00006C4F23,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872455.1:1..139:ncRNA:snopy:Mus_musculus300020,1,10090,1139400948
12,48,162,URS000071B7F7,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872199.1:1..132:ncRNA:snopy:Mus_musculus300021,1,10090,1139400949
12,48,162,URS0000688D03,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872231.1:1..128:ncRNA:snopy:Mus_musculus300022,1,10090,1139400950
12,48,162,URS000066B3D2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872346.1:1..135:ncRNA:snopy:Mus_musculus300023,1,10090,1139400951
12,48,162,URS0000686DA9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872036.1:1..139:ncRNA:snopy:Mus_musculus300024,1,10090,1139400952
12,48,162,URS0000699064,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872459.1:1..129:ncRNA:snopy:Mus_musculus300025,1,10090,1139400953
12,48,162,URS00006A25D5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872314.1:1..128:ncRNA:snopy:Mus_musculus300026,1,10090,1139400954
12,48,162,URS00006BBF71,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872248.1:1..125:ncRNA:snopy:Mus_musculus300027,1,10090,1139400955
12,48,162,URS000068EE36,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872169.1:1..130:ncRNA:snopy:Mus_musculus300028,1,10090,1139400956
12,48,162,URS0000680E45,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872201.1:1..136:ncRNA:snopy:Mus_musculus300029,1,10090,1139400957
12,48,162,URS00008645F5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872122.1:1..128:ncRNA:snopy:Mus_musculus300030,1,10090,1139400958
12,48,162,URS000069F043,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872018.1:1..128:ncRNA:snopy:Mus_musculus300031,1,10090,1139400959
12,48,162,URS00006D904B,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872927.1:1..70:ncRNA:snopy:Mus_musculus300032,1,10090,1139400960
12,48,162,URS0000719157,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872604.1:1..133:ncRNA:snopy:Mus_musculus300033,1,10090,1139400961
12,48,162,URS00006A42EF,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872403.1:1..109:ncRNA:snopy:Mus_musculus300034,1,10090,1139400962
12,48,162,URS00006E702F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872092.1:1..122:ncRNA:snopy:Mus_musculus300035,1,10090,1139400963
12,48,162,URS00006460BB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN871998.1:1..131:ncRNA:snopy:Mus_musculus300036,1,10090,1139400964
12,48,162,URS000083AEDC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872063.1:1..132:ncRNA:snopy:Mus_musculus300037,1,10090,1139400965
12,48,162,URS000063C273,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872197.1:1..140:ncRNA:snopy:Mus_musculus300038,1,10090,1139400966
12,48,162,URS00006E89E3,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872239.1:1..132:ncRNA:snopy:Mus_musculus300039,1,10090,1139400967
12,48,162,URS0000846207,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872125.1:1..127:ncRNA:snopy:Mus_musculus300040,1,10090,1139400968
12,48,162,URS000069AF98,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872217.1:1..132:ncRNA:snopy:Mus_musculus300041,1,10090,1139400969
12,48,162,URS00006A647D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872211.1:1..129:ncRNA:snopy:Mus_musculus300042,1,10090,1139400970
12,48,162,URS0000663086,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872291.1:1..126:ncRNA:snopy:Mus_musculus300043,1,10090,1139400971
12,48,162,URS0000865541,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872347.1:1..128:ncRNA:snopy:Mus_musculus300044,1,10090,1139400972
12,48,162,URS000072A15D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872461.1:1..129:ncRNA:snopy:Mus_musculus300045,1,10090,1139400973
12,48,162,URS00006E80CD,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872020.1:1..131:ncRNA:snopy:Mus_musculus300046,1,10090,1139400974
12,48,162,URS00006891EB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872112.1:1..135:ncRNA:snopy:Mus_musculus300047,1,10090,1139400975
12,48,162,URS00006CE7A9,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872022.1:1..129:ncRNA:snopy:Mus_musculus300048,1,10090,1139400976
12,48,162,URS0000646CF2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872552.1:1..135:ncRNA:snopy:Mus_musculus300049,1,10090,1139400977
12,48,162,URS0000843916,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872382.1:1..143:ncRNA:snopy:Mus_musculus300050,1,10090,1139400978
12,48,162,URS00006D37FC,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872076.1:1..130:ncRNA:snopy:Mus_musculus300051,1,10090,1139400979
12,48,162,URS000063EB44,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872458.1:1..129:ncRNA:snopy:Mus_musculus300052,1,10090,1139400980
12,48,162,URS000066C96D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872268.1:1..130:ncRNA:snopy:Mus_musculus300053,1,10090,1139400981
12,48,162,URS0000699500,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872121.1:1..129:ncRNA:snopy:Mus_musculus300054,1,10090,1139400982
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872784.1:1..94:ncRNA:snopy:Mus_musculus300055,1,10090,1139400983
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872785.1:1..94:ncRNA:snopy:Mus_musculus300056,1,10090,1139400984
12,48,162,URS0000633AD5,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872786.1:1..94:ncRNA:snopy:Mus_musculus300057,1,10090,1139400985
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872787.1:1..94:ncRNA:snopy:Mus_musculus300058,1,10090,1139400986
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872788.1:1..94:ncRNA:snopy:Mus_musculus300059,1,10090,1139400987
12,48,162,URS0000645CB0,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872789.1:1..94:ncRNA:snopy:Mus_musculus300060,1,10090,1139400988
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872790.1:1..94:ncRNA:snopy:Mus_musculus300061,1,10090,1139400989
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872791.1:1..94:ncRNA:snopy:Mus_musculus300062,1,10090,1139400990
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872792.1:1..94:ncRNA:snopy:Mus_musculus300063,1,10090,1139400991
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872793.1:1..94:ncRNA:snopy:Mus_musculus300064,1,10090,1139400992
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872794.1:1..94:ncRNA:snopy:Mus_musculus300065,1,10090,1139400993
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872795.1:1..94:ncRNA:snopy:Mus_musculus300066,1,10090,1139400994
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872796.1:1..94:ncRNA:snopy:Mus_musculus300067,1,10090,1139400995
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872797.1:1..94:ncRNA:snopy:Mus_musculus300068,1,10090,1139400996
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872798.1:1..94:ncRNA:snopy:Mus_musculus300069,1,10090,1139400997
12,48,162,URS00006C6473,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872799.1:1..94:ncRNA:snopy:Mus_musculus300070,1,10090,1139400998
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872800.1:1..94:ncRNA:snopy:Mus_musculus300071,1,10090,1139400999
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872801.1:1..94:ncRNA:snopy:Mus_musculus300072,1,10090,1139401000
12,48,162,URS000063EDE4,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872802.1:1..94:ncRNA:snopy:Mus_musculus300073,1,10090,1139401001
12,48,162,URS000083E1BB,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872510.1:1..119:ncRNA:snopy:Mus_musculus300074,1,10090,1139401002
12,48,162,URS0000854D21,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872370.1:1..127:ncRNA:snopy:Mus_musculus300075,1,10090,1139401003
12,48,162,URS00006F196D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872077.1:1..131:ncRNA:snopy:Mus_musculus300076,1,10090,1139401004
12,48,162,URS000065B704,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872288.1:1..134:ncRNA:snopy:Mus_musculus300077,1,10090,1139401005
12,48,162,URS0000852C1F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872857.1:1..72:ncRNA:snopy:Mus_musculus300078,1,10090,1139401006
12,48,162,URS0000684B8D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872858.1:1..72:ncRNA:snopy:Mus_musculus300079,1,10090,1139401007
12,48,162,URS000069C4FA,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872884.1:1..72:ncRNA:snopy:Mus_musculus300080,1,10090,1139401008
12,48,162,URS0000712AE2,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872049.1:1..126:ncRNA:snopy:Mus_musculus300081,1,10090,1139401009
12,48,162,URS000066C856,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872024.1:1..134:ncRNA:snopy:Mus_musculus300082,1,10090,1139401010
12,48,162,URS000065321F,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872777.1:1..94:ncRNA:snopy:Mus_musculus300083,1,10090,1139401011
12,48,162,URS000062EE5C,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872778.1:1..94:ncRNA:snopy:Mus_musculus300084,1,10090,1139401012
12,48,162,URS000072B52D,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872779.1:1..94:ncRNA:snopy:Mus_musculus300085,1,10090,1139401013
12,48,162,URS000062B611,1,Y,2015-10-19 22:12:25.000000,RNACEN,LN872780.1:1..94:ncRNA:snopy:Mus_musculus300086,1,10090,1139401014
